id	year	author	title	tags	link
000456467	1848	BRASS, August.	Berlin's Barrikaden. Ihre Entstehung, ihre Vertheidigung und ihre Folgen. Eine Geschichte der März-Revolution ... Mit 6 Federzeichnungen von L. Burger
000456468	1843	BRASS, August.	Chronik von Berlin, Potsdam und Charlottenburg, von der Entstehung dieser Städte bis auf die neuesten Zeiten, etc
000458428	1844	BRAUNFELS, Ludwig.	Die Mainufer und ihre nächsten Umgebungen ... Mit 54 Stahlstichen, nach Originalzeichnungen von Fritz Bamberger. Nebst einer Stromkarte vom Main
000458653	1848	BRAUN TVETHE, Maximilianus.	Norges Statistik
000458653	1848	BRAUN TVETHE, Maximilianus.	Norges Statistik
000461087	1846	BREAKENRIDGE, John.	Crusades, and other poems
000461165	1848	BRÉANT	Histoire de la Révolution française de 1774 à 1804, jusqu'à la proclamation de l'Empire
000461833	1845	BRECK, Samuel.	Discourse before the Society of the Sons of New England of the city and county of Philadelphia, on the history of the early settlement of their country, etc
000462486	1844	BREEN, Henry Hegart.	St. Lucia: historical, statistical, and descriptive. [With a map.]
000464002	1840	BREMNER, Robert	Excursions in Denmark, Norway, and Sweden; including notices of the state of public opinion in those countries, and anecdotes of their Courts
000464002	1840	BREMNER, Robert	Excursions in Denmark, Norway, and Sweden; including notices of the state of public opinion in those countries, and anecdotes of their Courts
000464003	1839	BREMNER, Robert	Excursions in the Interior of Russia; including sketches of the character and policy of the Emperor Nicholas, scenes in St. Petersburg, &amp;c
000464003	1839	BREMNER, Robert	Excursions in the Interior of Russia; including sketches of the character and policy of the Emperor Nicholas, scenes in St. Petersburg, &amp;c
000470024	1847	BRIDE	Unhappy Bride; or, the Grave of the profligate. A domestic tragedy
000470379	1843	Bridgend Turnpike Trust (BRIDGEND)	Glamorganshire. Bridgend Turnpike District. Report of the committee appointed at a general meeting of the trustees, held November the 4th, 1843. [Followed by “Supplementary Report of the Committee.”]
000472559	1839	BRIGGS, John Joseph.	Melbourne; a sketch of its history and antiquities, including the hamlet of King's Newton, situate in the southern division of the county of Derby. [With a plate.]
000473757	1848	BRIGHTWELL, Jane.	Jane Brightwell; or, the Beggar's petition. A romance. [By James M. Rymer.]
000474394	1843	BRINCKMEIER, Johan Peter Ludwig Eduard.	Praktisches Handbuch der historischen Chronologie aller Zeiten und Völker, besonders des Mittelalters, etc
000474770	1848	BRINK, Carl Olof.	Historisk öfversigt af fängelse-systemerna samt svenska lagstiftningen rörande fängelserna
000477119	1843	TOVEY, Samuel Griffiths.	Cursory Observations on the Churches of Bristol. By an occasional visitor [i.e. Samuel Griffiths Tovey]. The second edition, revised and considerably augmented
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000477374	1848	BRISTOW, John Charles.	Poetical Works of John Charles Bristow. [With plates.]
000480853	1841	BROCCHI, Giovanni Battista.	Giornale delle osservazioni fatte ne' viaggi in Egitto, nella Siria e nella Nubia. [With an atlas.]
000480853	1841	BROCCHI, Giovanni Battista.	Giornale delle osservazioni fatte ne' viaggi in Egitto, nella Siria e nella Nubia. [With an atlas.]
000480853	1841	BROCCHI, Giovanni Battista.	Giornale delle osservazioni fatte ne' viaggi in Egitto, nella Siria e nella Nubia. [With an atlas.]
000482442	1844	BRODHEAD, John Romeyn.	Address delivered before the New York Historical Society at its fortieth anniversary, 20th November, 1844, etc
000482631	1845	BRODIE, Walter.	Remarks on the Past and Present State of New Zealand, its government, capabilities and prospects, etc
000484748	1842	BROMME, Traugott.	Gemälde von Nord-Amerika in allen Beziehungen von der Entdeckung an bis auf die neueste Zeit. Eine pittoreske Geographie, etc
000484748	1842	BROMME, Traugott.	Gemälde von Nord-Amerika in allen Beziehungen von der Entdeckung an bis auf die neueste Zeit. Eine pittoreske Geographie, etc
000486597	1842	BROOKE, James	A Letter from Borneo: with notices of the country and its inhabitants. Adressed to James Gardner, Esq. [Edited by John C. Templer.]
000486606	1839	BROOKE, James Williamson.	Democrats of Marylebone
000487141	1842	BROOKES, Richard	[The General Gazetteer ... The eighteenth edition, with very considerable additions ... by A. Picquot.]
000488277	1841	BROOKS, William Alexander.	Treatise on the Improvement of the Navigation of Rivers. With a new theory on the cause of the existence of bars
000489982	1839	BROUGHAM, Henry Peter	Letter on National Education, to the Duke of Bedford
000489984	1847	BROUGHAM, Henry Peter	Letter to Lord Lyndhurst ... on Criminal Police and National Education
000490129	1839	BROUGHTON, Elizabeth.	Six Years Residence in Algiers
000493243	1844	BROWN, Henry	History of Illinois, from its first discovery and settlement, to the present time. [With a map.]
000496109	1841	BROWN, Thomas	[Lectures on the Philosophy of the Human Mind.]
000496136	1840	Brown, Thomas	Reminiscences of an Old Traveller throughout different Parts of Europe ... Third edition, greatly enlarged
000496558	1845	BROWN, William	New Zealand and its Aborigines: being an account of the aborigines, trade and resources of the colony, etc
000496625	1840	BROWN, William	Select Views of the Royal Palaces of Scotland ... With illustrative descriptions ... by the late Rev. John Jamieson ... Second edition
000497381	1842	BROWNE, afterwards HEMANS, Felicia Dorothea.	Poetical Works of Mrs. Felicia Hemans; complete ... new edition, with a critical preface, and a biographical memoir. [With a portrait.]
000497746	1848	BROWNE, Hablot Knight.	Dombey and Son [by Charles Dickens]. Full-length portraits of Dombey &amp; Carker, Miss Tox, Mrs. Skewton, Mrs. Pipchin, Old Sol &amp; Captain Cuttle, Major Bagstock, Miss Nipper, Polly. In eight plates, designed and etched by H. K. Browne
000497747	1848	BROWNE, Hablot Knight.	Dombey and Son [by Charles Dickens]. The four portraits of Edith, Florence, Alice, and Little Paul. Engraved ... from designs by H. K. Browne, etc
000497869	1840	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497869	1840	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497869	1840	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497869	1840	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497870	1845	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497870	1845	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497870	1845	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000497870	1845	BROWNE, James	History of the Highlands and of the Highland Clans ... Illustrated by a series of portraits and other engravings. [With a map.]]
000500586	1846	BRUCE, Jane.	Sacred Poems ... Edited by ... William Downing Bruce
000501775	1844	BRUECKNER, Carl August Friedrich.	Cicero num Catilinam repetundarum reum defendit?
000502499	1840	Dépôt des Archives de la Flandre-Occidentale (BRUGES)	Précis analytique des documents que renferme le dépôt des archives de la Flandre-Occidentale à Bruges, par Octave Delepierre. (sér. 2. tom. 2-8. Par F. Priem.) [With “Inventaire des pièces concernant la ville de Bruges, qui reposent aux archives générales du département du Nord à Lille.” By J. O. Delepierre.]
000502499	1840	Dépôt des Archives de la Flandre-Occidentale (BRUGES)	Précis analytique des documents que renferme le dépôt des archives de la Flandre-Occidentale à Bruges, par Octave Delepierre. (sér. 2. tom. 2-8. Par F. Priem.) [With “Inventaire des pièces concernant la ville de Bruges, qui reposent aux archives générales du département du Nord à Lille.” By J. O. Delepierre.]
000502499	1840	Dépôt des Archives de la Flandre-Occidentale (BRUGES)	Précis analytique des documents que renferme le dépôt des archives de la Flandre-Occidentale à Bruges, par Octave Delepierre. (sér. 2. tom. 2-8. Par F. Priem.) [With “Inventaire des pièces concernant la ville de Bruges, qui reposent aux archives générales du département du Nord à Lille.” By J. O. Delepierre.]
000502499	1840	Dépôt des Archives de la Flandre-Occidentale (BRUGES)	Précis analytique des documents que renferme le dépôt des archives de la Flandre-Occidentale à Bruges, par Octave Delepierre. (sér. 2. tom. 2-8. Par F. Priem.) [With “Inventaire des pièces concernant la ville de Bruges, qui reposent aux archives générales du département du Nord à Lille.” By J. O. Delepierre.]
000505938	1840	BRUNNER, Samuel.	Reise nach Senegambien und den Inseln des grünen Vorgebürges im Jahre 1838
000505979	1848	BRUNNER, Thomas	Journal of an Expedition to explore the interior of the Middle Island of New Zealand
000508731	1843	Société Belge-Brésilienne de Colonisation (BRUSSELS)	De la colonisation au Brésil. Mémoire historique ... sur la province de Sainte-Catherine, formant le deuxième rapport à la Société belge-brésilienne de Colonisation ... par Charles van Lede, etc
000509663	1845	BRUYN, Marinus Didericus de.	Over cartographie van Palestina. Berigt bij de uitgave eener kaart van het Heilige Land door M. D. de Bruyn
000511228	1846	Brydges, Egerton	Human Fate, and an Address to the poets Wordsworth &amp; Southey: poems ... Now first printed, verbatim, from the author's MSS., etc
000514912	1848	BUCHHEIM, Carl Adolf	Die Wiener October-Revolution
000515139	1844	BUCHINGER, Johann Nepomuk.	Geschichtliche Nachrichten über die ehemalige Graffschaft und das Landgericht Dachau, bis 1800 ... Aus dem Oberbayerischen Archive für vaterländische Geschichte, etc
000515322	1845	BUCHNER, Carl Friedrich August.	Der Stamm der Hessen in seiner Gegenwart, mit Rücksicht auf Wissenschaft, Kunst, Gewerbe, Handel, Oertlichkeiten, Staat, Gesellschaft und Leben
000516621	1841	BUCKINGHAM, James Silk.	America, historical, statistic, and descriptive. [With a portrait.]
000516621	1841	BUCKINGHAM, James Silk.	America, historical, statistic, and descriptive. [With a portrait.]
000516621	1841	BUCKINGHAM, James Silk.	America, historical, statistic, and descriptive. [With a portrait.]
000516627	1843	BUCKINGHAM, James Silk.	Canada, Nova Scotia, New Brunswick, and the other British provinces in North America. With a plan of national colonization. [With plates.]
000516635	1842	BUCKINGHAM, James Silk.	Eastern and Western States of America. [With plates.]
000516635	1842	BUCKINGHAM, James Silk.	Eastern and Western States of America. [With plates.]
000516635	1842	BUCKINGHAM, James Silk.	Eastern and Western States of America. [With plates.]
000516654	1842	BUCKINGHAM, James Silk.	Slave States of America. [With plates.]
000516654	1842	BUCKINGHAM, James Silk.	Slave States of America. [With plates.]
000516690	1844	BUCKINGHAM, Leicester Silk.	Memoirs of Mary Stuart, Queen of Scotland. [With portraits.]
000518668	1844	Buddingh, Derk.	Verhandeling over het Westland, ter opheldering der Loo-en, Woerden en Hoven, benevens de natuurdienst der Friesen en Batavieren, etc
000518971	1845	BUDGE, John	[The Practical Miner's Guide; comprising a set of trigonometrical tables, adapted to all the purposes of ... dialling ... Also a treatise on the art and practice of assaying silver, copper, lead, and tin, etc. [With plates.]]
000520187	1844	BUEK, Friedrich Georg.	Hamburg und seine Umgebungen, im 19teⁿ Jahhrundert ... Text vom Oberauditeur F. G. Buek. (Nach der Natur gezeichnet von Carl Alex. Lill u. A.)
000522084	1847	BUETTNER, Johann Gottfried.	[Briefe aus und über Nordamerika, etc.]
000523633	1842	BUIST, James	National Record of the Visit of Queen Victoria to Scotland in September, 1842, etc
000525782	1839	BUŁHARYN, Tadeusz.	Лѣтняя прогулка по Финляндіи и Швеціи, въ 1838 году
