uri,label
http://vocab.getty.edu/aat/300010754,hormigón de escorias
http://vocab.getty.edu/aat/300386625,methyltriethoxysilane
http://vocab.getty.edu/aat/300386625,methyl triethoxysilane
http://vocab.getty.edu/aat/300386625,MTS (material)
http://vocab.getty.edu/aat/300386625,methyltriethoxysilaan
http://vocab.getty.edu/aat/300380181,methyltrimethoxysilane
http://vocab.getty.edu/aat/300380181,MTMOS
http://vocab.getty.edu/aat/300380181,methyl trimethoxysilane
http://vocab.getty.edu/aat/300380181,methyl-trimethoxysilane
http://vocab.getty.edu/aat/300380181,methyltrimethoxysilaan
http://vocab.getty.edu/aat/300010800,borosilicate glass
http://vocab.getty.edu/aat/300010800,"glass, borosilicate"
http://vocab.getty.edu/aat/300010800,borosilicaatglas
http://vocab.getty.edu/aat/300010800,verre borosilicaté
http://vocab.getty.edu/aat/300010800,vidrio de borosilicato
http://vocab.getty.edu/aat/300211575,cane (glass)
http://vocab.getty.edu/aat/300211575,bar (glass)
http://vocab.getty.edu/aat/300211575,rod (glass)
http://vocab.getty.edu/aat/300211575,玻璃棒
http://vocab.getty.edu/aat/300211575,玻璃桿
http://vocab.getty.edu/aat/300211575,bō lí bàng
http://vocab.getty.edu/aat/300211575,bo li bang
http://vocab.getty.edu/aat/300211575,po li pang
http://vocab.getty.edu/aat/300211575,staaf (glas)
http://vocab.getty.edu/aat/300211575,tige de verre
http://vocab.getty.edu/aat/300211575,barre de support
http://vocab.getty.edu/aat/300211575,caña (vidrio)
http://vocab.getty.edu/aat/300206149,agate glass
http://vocab.getty.edu/aat/300206149,"glass, agate"
http://vocab.getty.edu/aat/300206149,agaatglas (glas)
http://vocab.getty.edu/aat/300206149,Schmelzglas
http://vocab.getty.edu/aat/300206149,vetro calcedonio
http://vocab.getty.edu/aat/300206149,calcedonio (vetro)
http://vocab.getty.edu/aat/300206149,vidrio agate
http://vocab.getty.edu/aat/300010855,architectural glass
http://vocab.getty.edu/aat/300010855,"glass, architectural"
http://vocab.getty.edu/aat/300010855,建築用玻璃
http://vocab.getty.edu/aat/300010855,建築玻璃
http://vocab.getty.edu/aat/300010855,jiàn zhú yòng bō lí
http://vocab.getty.edu/aat/300010855,jian zhu yong bo li
http://vocab.getty.edu/aat/300010855,chien chu yung po li
http://vocab.getty.edu/aat/300010855,glas (bouwmateriaal)
http://vocab.getty.edu/aat/300010855,vidrio arquitectónico
http://vocab.getty.edu/aat/300263810,cadmium sulfide glass
http://vocab.getty.edu/aat/300263810,cadmium sulphide glass
http://vocab.getty.edu/aat/300263810,sulfide glass
http://vocab.getty.edu/aat/300263810,sulphide glass
http://vocab.getty.edu/aat/300263810,硫化鎘玻璃
http://vocab.getty.edu/aat/300263810,liú huà gé bō lí
http://vocab.getty.edu/aat/300263810,liu hua ge bo li
http://vocab.getty.edu/aat/300263810,liu hua ko po li
http://vocab.getty.edu/aat/300263810,cadmiumsulfideglas
http://vocab.getty.edu/aat/300263810,vidrio de sulfuro de cadmio
http://vocab.getty.edu/aat/300183781,fiberglass (composite material)
http://vocab.getty.edu/aat/300183781,fiber glass (composite material)
http://vocab.getty.edu/aat/300183781,fibrous glass (composite material)
http://vocab.getty.edu/aat/300183781,fibreglass (composite material)
http://vocab.getty.edu/aat/300183781,fibre glass (composite material)
http://vocab.getty.edu/aat/300183781,玻璃纖維
http://vocab.getty.edu/aat/300183781,纖維玻璃
http://vocab.getty.edu/aat/300183781,bō lí xiān wéi
http://vocab.getty.edu/aat/300183781,bo li  xian wei
http://vocab.getty.edu/aat/300183781,po li hsien wei
http://vocab.getty.edu/aat/300183781,glasvezel
http://vocab.getty.edu/aat/300183781,fibre de verre
http://vocab.getty.edu/aat/300183781,fibra di vetro
http://vocab.getty.edu/aat/300183781,glassfiber
http://vocab.getty.edu/aat/300183781,glassfiber
http://vocab.getty.edu/aat/300183781,fibra de vidro
http://vocab.getty.edu/aat/300183781,fibra de vidrio
http://vocab.getty.edu/aat/300263808,Altare glass
http://vocab.getty.edu/aat/300263808,阿爾塔雷玻璃製品
http://vocab.getty.edu/aat/300263808,阿爾塔玻璃
http://vocab.getty.edu/aat/300263808,ā ěr tǎ léi bō lí zhì pǐn
http://vocab.getty.edu/aat/300263808,a er ta lei bo li zhi pin
http://vocab.getty.edu/aat/300263808,a erh t'a lei po li chih p'in
http://vocab.getty.edu/aat/300263808,Altare-glas
http://vocab.getty.edu/aat/300263808,vidrio de Altare
http://vocab.getty.edu/aat/300263808,vidriería de Altare
http://vocab.getty.edu/aat/300417524,dichroic glass
http://vocab.getty.edu/aat/300417524,"glass, dichroic"
http://vocab.getty.edu/aat/300417524,verre dichroïque
http://vocab.getty.edu/aat/300417524,vidro dicróico
http://vocab.getty.edu/aat/300212176,cobalt glass
http://vocab.getty.edu/aat/300212176,"glass, cobalt"
http://vocab.getty.edu/aat/300212176,smalt (cobalt glass)
http://vocab.getty.edu/aat/300212176,kobaltglas
http://vocab.getty.edu/aat/300212176,verre au cobalt
http://vocab.getty.edu/aat/300212176,vidrio de cobalto
http://vocab.getty.edu/aat/300374977,glass block
http://vocab.getty.edu/aat/300374977,glass blocks
http://vocab.getty.edu/aat/300374977,"block, glass"
http://vocab.getty.edu/aat/300374977,glass brick
http://vocab.getty.edu/aat/300374977,brique de verre
http://vocab.getty.edu/aat/300374977,blocos de vidro
http://vocab.getty.edu/aat/300374977,bloco de vidro
http://vocab.getty.edu/aat/300380220,Amelung glass
http://vocab.getty.edu/aat/300380220,"glass, Amelung"
http://vocab.getty.edu/aat/300380220,Amelung-glas
http://vocab.getty.edu/aat/300206419,dichromatic glass
http://vocab.getty.edu/aat/300206419,"glass, dichromatic"
http://vocab.getty.edu/aat/300206419,雙色玻璃
http://vocab.getty.edu/aat/300206419,變色玻璃
http://vocab.getty.edu/aat/300206419,shuāng sè bō lí
http://vocab.getty.edu/aat/300206419,shuang se bo li
http://vocab.getty.edu/aat/300206419,shuang se po li
http://vocab.getty.edu/aat/300206419,dichromatisch glas
http://vocab.getty.edu/aat/300206419,vidrio dicromático
http://vocab.getty.edu/aat/300206392,cristallo
http://vocab.getty.edu/aat/300206392,cristallo
http://vocab.getty.edu/aat/300206392,cristallo
http://vocab.getty.edu/aat/300206392,cristallino
http://vocab.getty.edu/aat/300010821,glass wool
http://vocab.getty.edu/aat/300010821,glass silk
http://vocab.getty.edu/aat/300010821,glass-wool
http://vocab.getty.edu/aat/300010821,"silk, glass"
http://vocab.getty.edu/aat/300010821,"wool, glass"
http://vocab.getty.edu/aat/300010821,玻璃棉
http://vocab.getty.edu/aat/300010821,玻璃絨
http://vocab.getty.edu/aat/300010821,bō lí mián
http://vocab.getty.edu/aat/300010821,bo li mian
http://vocab.getty.edu/aat/300010821,po li mien
http://vocab.getty.edu/aat/300010821,glaswol
http://vocab.getty.edu/aat/300010821,laine de verre
http://vocab.getty.edu/aat/300010821,lana de vidrio
http://vocab.getty.edu/aat/300206140,art glass (material)
http://vocab.getty.edu/aat/300206140,"glass, art (material)"
http://vocab.getty.edu/aat/300206140,glas naar techniek: kunstglas
http://vocab.getty.edu/aat/300206140,arte em vidro
http://vocab.getty.edu/aat/300206140,vidrio por técnica: vidrio artístico
http://vocab.getty.edu/aat/300419487,frosted glass
http://vocab.getty.edu/aat/300419487,"glass, frosted"
http://vocab.getty.edu/aat/300419487,frosted glasses
http://vocab.getty.edu/aat/300241926,glassmaking mixtures
http://vocab.getty.edu/aat/300241926,glassmaking mixture
http://vocab.getty.edu/aat/300241926,"mixtures, glassmaking"
http://vocab.getty.edu/aat/300241926,glasbereidingsmengsels
http://vocab.getty.edu/aat/300241926,glasbereidingsmengsel
http://vocab.getty.edu/aat/300241926,mezclas para fabricación de vidrio
http://vocab.getty.edu/aat/300264532,forest glass
http://vocab.getty.edu/aat/300264532,green glass (forest glass)
http://vocab.getty.edu/aat/300264532,woudglas
http://vocab.getty.edu/aat/300264532,verre de fougère
http://vocab.getty.edu/aat/300264532,verre de fougère
http://vocab.getty.edu/aat/300264532,Waldglas
http://vocab.getty.edu/aat/300264532,Waldglas
http://vocab.getty.edu/aat/300264532,pottaskeglass
http://vocab.getty.edu/aat/300264532,pottaskeglass
http://vocab.getty.edu/aat/300264532,cristal de bosque
http://vocab.getty.edu/aat/300264532,cristal de helecho
http://vocab.getty.edu/aat/300264532,vidrio de bosque
http://vocab.getty.edu/aat/300264532,Waldglass
http://vocab.getty.edu/aat/300010822,plate glass
http://vocab.getty.edu/aat/300010822,"glass, plate (glass)"
http://vocab.getty.edu/aat/300010822,plaatglas
http://vocab.getty.edu/aat/300010822,spiegelglazen (glas naar vorm)
http://vocab.getty.edu/aat/300010822,spiegelglas (glas naar vorm)
http://vocab.getty.edu/aat/300010822,verre à glace
http://vocab.getty.edu/aat/300010822,vidrio cilindrado
http://vocab.getty.edu/aat/300010822,vidrio plano pulido
http://vocab.getty.edu/aat/300206175,aventurine glass
http://vocab.getty.edu/aat/300206175,goldstone
http://vocab.getty.edu/aat/300206175,gold-stone
http://vocab.getty.edu/aat/300206175,goldstone glass
http://vocab.getty.edu/aat/300206175,aventurine (glass by technique)
http://vocab.getty.edu/aat/300206175,"glass, aventurine"
http://vocab.getty.edu/aat/300206175,金星玻璃
http://vocab.getty.edu/aat/300206175,玻璃日長石
http://vocab.getty.edu/aat/300206175,砂金玻璃
http://vocab.getty.edu/aat/300206175,jīn xīng bō lí
http://vocab.getty.edu/aat/300206175,jin xing bo li
http://vocab.getty.edu/aat/300206175,chin hsing po li
http://vocab.getty.edu/aat/300206175,aventurienglas
http://vocab.getty.edu/aat/300206175,verre aventurine
http://vocab.getty.edu/aat/300206175,vidrio aventurina
http://vocab.getty.edu/aat/300206175,aventurina
http://vocab.getty.edu/aat/300206175,venturina artificial
http://vocab.getty.edu/aat/300010864,glare-reducing glass
http://vocab.getty.edu/aat/300010864,glare absorbing glass
http://vocab.getty.edu/aat/300010864,"glass, glare-reducing"
http://vocab.getty.edu/aat/300010864,防眩玻璃
http://vocab.getty.edu/aat/300010864,fáng xuàn bō lí
http://vocab.getty.edu/aat/300010864,fang xuan bo li
http://vocab.getty.edu/aat/300010864,fang hsüan po li
http://vocab.getty.edu/aat/300010864,lichtverminderend glas
http://vocab.getty.edu/aat/300010864,verre antiéblouissant
http://vocab.getty.edu/aat/300010864,vidrio antideslumbrante
http://vocab.getty.edu/aat/300010807,fused silica glass
http://vocab.getty.edu/aat/300010807,fused quartz
http://vocab.getty.edu/aat/300010807,quartz glass
http://vocab.getty.edu/aat/300010807,silica glass
http://vocab.getty.edu/aat/300010807,"glass, fused silica"
http://vocab.getty.edu/aat/300010807,"silica glass, fused"
http://vocab.getty.edu/aat/300010807,fused-silica glass
http://vocab.getty.edu/aat/300010807,熔融石英玻璃
http://vocab.getty.edu/aat/300010807,透明石英玻璃
http://vocab.getty.edu/aat/300010807,róng róng shí yīng bō lí
http://vocab.getty.edu/aat/300010807,rong rong shi ying bo li
http://vocab.getty.edu/aat/300010807,jung jung shih ying po li
http://vocab.getty.edu/aat/300010807,kwartsglas
http://vocab.getty.edu/aat/300010807,verre de silice
http://vocab.getty.edu/aat/300010807,silice fondue
http://vocab.getty.edu/aat/300010807,vidrio de sílice fundida
http://vocab.getty.edu/aat/300010824,sheet glass
http://vocab.getty.edu/aat/300010824,"glass, heavy sheet"
http://vocab.getty.edu/aat/300010824,plaatglas
http://vocab.getty.edu/aat/300010824,"glass, sheet"
http://vocab.getty.edu/aat/300010824,"glass, window"
http://vocab.getty.edu/aat/300010824,heavy sheet glass
http://vocab.getty.edu/aat/300010824,"sheet glass, heavy"
http://vocab.getty.edu/aat/300010824,window glass
http://vocab.getty.edu/aat/300010824,vlakglas
http://vocab.getty.edu/aat/300010824,vensterglas
http://vocab.getty.edu/aat/300010824,verre à vitre
http://vocab.getty.edu/aat/300010824,vidrio común
http://vocab.getty.edu/aat/300010824,vidrio plano
http://vocab.getty.edu/aat/300010824,luna de cristal
http://vocab.getty.edu/aat/300010832,blown glass
http://vocab.getty.edu/aat/300010832,"glass, blown"
http://vocab.getty.edu/aat/300010832,吹製玻璃
http://vocab.getty.edu/aat/300010832,吹製的玻璃製品
http://vocab.getty.edu/aat/300010832,chuī zhì bō lí
http://vocab.getty.edu/aat/300010832,chui zhi bo li
http://vocab.getty.edu/aat/300010832,ch'ui chih po li
http://vocab.getty.edu/aat/300010832,geblazen glas
http://vocab.getty.edu/aat/300010832,vidrio soplado
http://vocab.getty.edu/aat/300010832,verre soufflé
http://vocab.getty.edu/aat/300010866,heat-absorbing glass
http://vocab.getty.edu/aat/300010866,"glass, heat-absorbing"
http://vocab.getty.edu/aat/300010866,吸熱玻璃
http://vocab.getty.edu/aat/300010866,xī rè bō lí
http://vocab.getty.edu/aat/300010866,xi re bo li
http://vocab.getty.edu/aat/300010866,hsi je po li
http://vocab.getty.edu/aat/300010866,warmteabsorberend glas
http://vocab.getty.edu/aat/300010866,verre athermane
http://vocab.getty.edu/aat/300010866,vidrio endotérmico
http://vocab.getty.edu/aat/300010866,vidrio absorvente de calor
http://vocab.getty.edu/aat/300210980,bottle glass
http://vocab.getty.edu/aat/300210980,green glass (bottle glass)
http://vocab.getty.edu/aat/300210980,"glass, green (bottle glass)"
http://vocab.getty.edu/aat/300210980,綠色玻璃 (瓶罐玻璃)
http://vocab.getty.edu/aat/300210980,綠玻璃
http://vocab.getty.edu/aat/300210980,lǜ sè bō lí
http://vocab.getty.edu/aat/300210980,lü se bo li
http://vocab.getty.edu/aat/300210980,lü se po li
http://vocab.getty.edu/aat/300210980,groen glas (flessenglas)
http://vocab.getty.edu/aat/300210980,verre vert
http://vocab.getty.edu/aat/300210980,verre bleu
http://vocab.getty.edu/aat/300210980,vidrio de botellas
http://vocab.getty.edu/aat/300210969,carnival glass
http://vocab.getty.edu/aat/300210969,carnival glass
http://vocab.getty.edu/aat/300210969,"glass, carnival"
http://vocab.getty.edu/aat/300210969,嘉年華幻彩玻璃
http://vocab.getty.edu/aat/300210969,嘉年華玻璃
http://vocab.getty.edu/aat/300210969,jiā nián huá huàn cǎi bō lí
http://vocab.getty.edu/aat/300210969,jia nian hua huan cai bo li
http://vocab.getty.edu/aat/300210969,chia nien hua huan ts'ai po li
http://vocab.getty.edu/aat/300210969,vidrio carnaval
http://vocab.getty.edu/aat/300210969,cristal de carnaval
http://vocab.getty.edu/aat/300010867,heat-resisting glass
http://vocab.getty.edu/aat/300010867,"glass, heat-resistant"
http://vocab.getty.edu/aat/300010867,"glass, heat-resisting"
http://vocab.getty.edu/aat/300010867,heat-resistant glass
http://vocab.getty.edu/aat/300010867,heat resisting glass
http://vocab.getty.edu/aat/300010867,耐熱玻璃
http://vocab.getty.edu/aat/300010867,nài rè bō lí
http://vocab.getty.edu/aat/300010867,nai re bo li
http://vocab.getty.edu/aat/300010867,nai je po li
http://vocab.getty.edu/aat/300010867,hittebestendig glas
http://vocab.getty.edu/aat/300010867,verre réfractaire
http://vocab.getty.edu/aat/300010867,laboratorieglass
http://vocab.getty.edu/aat/300010867,laboratorieglass
http://vocab.getty.edu/aat/300010867,vidrio resistente al calor
http://vocab.getty.edu/aat/300010871,heat-strengthened glass
http://vocab.getty.edu/aat/300010871,"glass, heat-strengthened"
http://vocab.getty.edu/aat/300010871,鋼化玻璃
http://vocab.getty.edu/aat/300010871,熱硬化玻璃
http://vocab.getty.edu/aat/300010871,gāng huà bō lí
http://vocab.getty.edu/aat/300010871,gang hua bo li
http://vocab.getty.edu/aat/300010871,kang hua po li
http://vocab.getty.edu/aat/300010871,thermisch versterkt glas
http://vocab.getty.edu/aat/300010871,verre durci
http://vocab.getty.edu/aat/300010871,verre semi-trempé
http://vocab.getty.edu/aat/300010871,vidrio reforzado al calor
http://vocab.getty.edu/aat/300211728,hyalith glass
http://vocab.getty.edu/aat/300211728,"glass, hyalith"
http://vocab.getty.edu/aat/300211728,hyalith
http://vocab.getty.edu/aat/300211728,hyalithe
http://vocab.getty.edu/aat/300211728,亞立斯玻璃
http://vocab.getty.edu/aat/300211728,yǎ lì sī bō lí
http://vocab.getty.edu/aat/300211728,ya li si bo li
http://vocab.getty.edu/aat/300211728,ya li ssu po li
http://vocab.getty.edu/aat/300211728,Müllers glas
http://vocab.getty.edu/aat/300211728,hialita
http://vocab.getty.edu/aat/300211728,cristal hialitado
http://vocab.getty.edu/aat/300211728,hialino
http://vocab.getty.edu/aat/300211728,hialitado
http://vocab.getty.edu/aat/300010833,cased glass
http://vocab.getty.edu/aat/300010833,case glass
http://vocab.getty.edu/aat/300010833,"glass, cased"
http://vocab.getty.edu/aat/300010833,cameeglas
http://vocab.getty.edu/aat/300010833,verre plaqué
http://vocab.getty.edu/aat/300010833,verre doublé
http://vocab.getty.edu/aat/300010833,vidrio contrachapado
http://vocab.getty.edu/aat/300261949,fondi d'oro
http://vocab.getty.edu/aat/300261949,fondi d'oro
http://vocab.getty.edu/aat/300261949,fondo d'oro
http://vocab.getty.edu/aat/300261949,fondo d'oro
http://vocab.getty.edu/aat/300261949,金雕
http://vocab.getty.edu/aat/300261949,jīn diāo
http://vocab.getty.edu/aat/300261949,jin diao
http://vocab.getty.edu/aat/300261949,chin tiao
http://vocab.getty.edu/aat/300261949,fondos de oro
http://vocab.getty.edu/aat/300261949,fondo de oro
http://vocab.getty.edu/aat/300010872,insulating glass
http://vocab.getty.edu/aat/300010872,"glass, insulating"
http://vocab.getty.edu/aat/300010872,中空玻璃
http://vocab.getty.edu/aat/300010872,雙層玻璃
http://vocab.getty.edu/aat/300010872,zhōng kōng bō lí
http://vocab.getty.edu/aat/300010872,zhong kong bo li
http://vocab.getty.edu/aat/300010872,chung k'ung po li
