id	year	author	title	filename	link
1992__Goldoni_Carlo__Le_massere.txt	1992	Goldoni, Carlo	Le massere
1919__Oriani_Alfredo__Quartetto.txt	1919	Oriani, Alfredo	Quartetto
1906__Barrili_Anton_Giulio__I_rossi_e_i_neri.txt	1906	Barrili, Anton Giulio	I rossi e i neri
1874__Cant_Cesare__Storia_degli_italiani_Tomo_I.txt	1874	Cantù, Cesare	Storia degli italiani. Tomo I
1945__Timmermans_Felix__Bruegel_come_ti_ho_sentito_nei_tuoi_quadri.txt	1945	Timmermans, Felix	Bruegel (come ti ho sentito nei tuoi quadri)
1955__Goldoni_Carlo__Il_mondo_alla_roversa_o_sia_le_donne_che_comandano.txt	1955	Goldoni, Carlo	Il mondo alla roversa o sia le donne che comandano
1919__Rovetta_Gerolamo__Mater_dolorosa.txt	1919	Rovetta, Gerolamo	Mater dolorosa
1996__Deledda_Grazia__Sole_destate.txt	1996	Deledda, Grazia	Sole d'estate
1938__De_Angelis_Augusto__Il_mistero_della_Vergine.txt	1938	De Angelis, Augusto	Il mistero della Vergine
1973__Alberti_Leon_Battista__Lettere.txt	1973	Alberti, Leon Battista	Lettere
1598__Leoni_Giovanni_Battista__Madrigali.txt	1598	Leoni, Giovanni Battista	Madrigali
1927__Nietzsche_Friedrich__Cos_parl_Zarathustra.txt	1927	Nietzsche, Friedrich	Così parlò Zarathustra
1614__Giovan_Battista_Marino__Amori.txt	1614	Giovan Battista Marino	Amori
1882__Wallace_Alfred_Russel__Esiste_unaltra_vita.txt	1882	Wallace, Alfred Russel	Esiste un'altra vita?
1864__Lessona_Michele__Gli_acquari.txt	1864	Lessona, Michele	Gli acquari
1915__Iacopone_da_Todi__Le_Laude.txt	1915	Iacopone : da Todi	Le Laude
1992__Cerro_Maria_Benedetta__Lettera_a_una_pietra.txt	1992	Cerro, Maria Benedetta	Lettera a una pietra
1912__Gargiulo_Alfredo__Gabriele_DAnnunzio.txt	1912	Gargiulo, Alfredo	Gabriele D'Annunzio
1906__Valera_Paolo__Vita_intima_e_aneddotica_di_Prospero_Mois_Loria.txt	1906	Valera, Paolo	Vita intima e aneddotica di Prospero Moisè Loria
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_IX.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo IX
1988__Poliziano_Angelo__Stanze_de_messer_Angelo_Politiano_cominciate_per_la_giostra_del_magnifico_Giuliano_di_Pietro_de_Medi.txt	1988	Poliziano, Angelo	Stanze de messer Angelo Politiano cominciate per la giostra del magnifico Giuliano di Pietro de Medici
1958__Grossi_Tommaso__Marco_Visconti.txt	1958	Grossi, Tommaso	Marco Visconti
1947__Galleani_Luigi__Una_battaglia.txt	1947	Galleani, Luigi	Una battaglia
1922__Della_Seta_Alessandro__Italia_Antica.txt	1922	Della Seta, Alessandro	Italia Antica
1907__Zavattero_Domenico__Eroe_davvero.txt	1907	Zavattero, Domenico	Eroe davvero
1963__De_Marchi_Emilio__Il_cappello_del_prete.txt	1963	De Marchi, Emilio	Il cappello del prete
1982__Baratono_Pierangelo__Genova_misteriosa.txt	1982	Baratono, Pierangelo	Genova misteriosa
2004__Chelli_Gaetano_Carlo__Fabia.txt	2004	Chelli, Gaetano Carlo	Fabia
1929__Betti_Mario__Commemorazione_dellaccademico_professore_Giuseppe_Plancher.txt	1929	Betti, Mario	Commemorazione dell'accademico professore Giuseppe Plancher
1865__Bonaparte_Pierre_Napoleon_principe__La_battaglia_di_Calenzana_poemetto_storico.txt	1865	Bonaparte, Pierre Napoleon <principe>	La battaglia di Calenzana – poemetto storico
1890__Serao_Matilde__Piccole_anime.txt	1890	Serao, Matilde	Piccole anime
1897__Biagi_Guido__Politica_e_bel_mondo_cronache_fiorentine_dal_1815_al_1831_conferenza_tenuta_a_Firenze_nel_1897.txt	1897	Biagi, Guido	Politica e bel mondo – cronache fiorentine dal 1815 al 1831 (conferenza tenuta a Firenze nel 1897)
1976__Fantazzini_Horst__Ormai_fatta.txt	1976	Fantazzini, Horst	Ormai è fatta!
1924__Baratono_Adelchi_e_Pierangelo__Antico_canto_damore.txt	1924	Baratono, Adelchi e Pierangelo	Antico canto d’amore
1907__Betti_Mario__Costituzione_chimica_e_potere_rotatorio_IIIa_Nota.txt	1907	Betti, Mario	Costituzione chimica e potere rotatorio. IIIa Nota
1975__Fucini_Renato__Il_ciuco_di_Melesecche.txt	1975	Fucini, Renato	Il ciuco di Melesecche
1973__Croce_Giulio_Cesare__Bertoldo_e_Bertoldino_col_Cacasenno_di_Adriano_Banchieri.txt	1973	Croce, Giulio Cesare	Bertoldo e Bertoldino (col Cacasenno di Adriano Banchieri)
1866__Feuerbach_Ludwig__La_morte_e_limmortalit.txt	1866	Feuerbach, Ludwig	La morte e l’immortalità
1985__Brunetto_Latini__Il_tesoretto.txt	1985	Brunetto Latini	Il tesoretto
1881__Vigoni_Giuseppe__Abissinia.txt	1881	Vigoni, Giuseppe	Abissinia
1973__Salgari_Emilio__Le_figlie_dei_faraoni.txt	1973	Salgari, Emilio	Le figlie dei faraoni
1922__Jerome_Jerome_K__Tre_uomini_in_una_barca_per_tacer_del_cane.txt	1922	Jerome, Jerome K.	Tre uomini in una barca (per tacer del cane)
1942__Linati_Carlo__Due.txt	1942	Linati, Carlo	Due
1920__Daudet_Alphonse__Porto_Tarascona.txt	1920	Daudet, Alphonse	Porto Tarascona
1376__Shakespeare_William__I_due_gentiluomini_di_Verona.txt	1376	Shakespeare, William	I due gentiluomini di Verona
1896__Roggero_Egisto__I_racconti_della_quiete.txt	1896	Roggero, Egisto	I racconti della quiete
1941__Tolstoj_Lev_Nikolaevi__Sebastopoli.txt	1941	Tolstoj, Lev Nikolaevič	Sebastopoli
1596__Alberti_Leandro__Isole_appartinenti_allItalia.txt	1596	Alberti, Leandro	Isole appartinenti all'Italia
1971__Anonimo__Mastro_Titta_il_boia_di_Roma_Memorie_di_un_carnefice_scritte_da_lui_stesso.txt	1971	Anonimo	Mastro Titta, il boia di Roma : Memorie di un carnefice scritte da lui stesso
1994__La_Fontaine_Jean_de__Favole.txt	1994	La Fontaine, Jean : de	Favole
1948__Autori_vari__Kalevala_Poema_nazionale_finnico.txt	1948	Autori vari	Kalevala. Poema nazionale finnico
1997__Alfa_alias_Alfredo_Al__Preludio_alla_Societ_dellUtopia.txt	1997	Alfa (alias Alfredo Alì)	Preludio alla Società dell'Utopia
1915__Sienkiewicz_Henryk__Quo_vadis.txt	1915	Sienkiewicz, Henryk	"Quo vadis?"
1916__Bisi_Camilla__Poetesse_dItalia.txt	1916	Bisi, Camilla	Poetesse d’Italia
1992__Poe_Edgar_Allan__HopFrog.txt	1992	Poe, Edgar Allan	Hop-Frog
1902__Mazzini_Giuseppe__La_Giovine_Italia_Nuova_edizione.txt	1902	Mazzini, Giuseppe	La Giovine Italia. Nuova edizione
1988__Oriani_Alfredo__Gelosia.txt	1988	Oriani, Alfredo	Gelosia
1832__Saffi_Antonio__Della_vita_e_delle_opere_di_Maria_Properzia_de_Rossi_scultrice_bolognese.txt	1832	Saffi, Antonio	Della vita, e delle opere di Maria Properzia de' Rossi, scultrice bolognese
1981__Boito_Arrigo__Il_pugno_chiuso.txt	1981	Boito, Arrigo	Il pugno chiuso
1870____I_viaggi_di_Gio_da_Mandavilla_volume_2.txt	1870		I viaggi di Gio. da Mandavilla, volume 2
1949__Eredia_Filippo__Il_fuoco_e_la_luce.txt	1949	Eredia, Filippo	Il fuoco e la luce
1993__Deledda_Grazia__Il_vecchio_della_montagna.txt	1993	Deledda, Grazia	Il vecchio della montagna
2004__Di_Giacomo_Salvatore__Poesie.txt	2004	Di Giacomo, Salvatore	Poesie
1922__Debenedetti_Santorre__Il_Sollazzo.txt	1922	Debenedetti, Santorre	Il “Sollazzo”
1955__Bertoni_Luigi__La_guerra_Lamore_Lettere.txt	1955	Bertoni, Luigi	La guerra – L'amore – Lettere.
1955__Goldoni_Carlo__Lo_scozzese.txt	1955	Goldoni, Carlo	Lo scozzese
1881__Marchesa_Colombi__Prima_morire.txt	1881	Marchesa Colombi	Prima morire
1895__Biagi_Guido_Bonfadini_Romualdo_Bertolini_Francesco_Franchetti_Augusto_Tabarrini_Marco_Masi_Ernesto_R__La_vita_italiana_nel_Trecento.txt	1895	Biagi, Guido; Bonfadini, Romualdo; Bertolini Francesco; Franchetti, Augusto; Tabarrini, Marco; Masi, Ernesto; Rajna, Pio; Del Lungo, Isidoro; Nencioni, Enrico; Bartoli, Adolfo; Graf, Arturo; Martelli, Diego; Molmenti, Pompeo; Boito, Camillo.	La vita italiana nel Trecento
1938__Mommsen_Theodor__Storia_di_Roma_Vol_3_Dallunione_dItalia_fino_alla_sottomissione_di_Cartagine.txt	1938	Mommsen, Theodor	Storia di Roma. Vol. 3: Dall'unione d'Italia fino alla sottomissione di Cartagine
1784__Boscovich_Ruggiero_Giuseppe__Giornale_di_un_viaggio_da_Costantinopoli_in_Polonia.txt	1784	Boscovich, Ruggiero Giuseppe	Giornale di un viaggio da Costantinopoli in Polonia
1955__Goldoni_Carlo__Il_filosofo_inglese.txt	1955	Goldoni, Carlo	Il filosofo inglese
1960__Volterra_Vito__Discorso_inaugurale_della_International_Astronomical_Union.txt	1960	Volterra, Vito	Discorso inaugurale della «International Astronomical Union»
1955__Goldoni_Carlo__La_fondazion_di_Venezia.txt	1955	Goldoni, Carlo	La fondazion di Venezia
1942__Gatti_Angelo__Il_mercante_di_sole.txt	1942	Gatti, Angelo	Il mercante di sole
1983__Nievo_Ippolito__Antiafrodisiaco_per_lamor_platonico.txt	1983	Nievo, Ippolito	Antiafrodisiaco per l'amor platonico
1979__Cather_Willa__La_morte_viene_per_larcivescovo.txt	1979	Cather, Willa	La morte viene per l’arcivescovo
1877__Graf_Arturo__Dello_spirito_poetico_de_tempi_nostri.txt	1877	Graf, Arturo	Dello spirito poetico de' tempi nostri
1992__Scarpetta_Eduardo__Tutto_il_teatro_volume_terzo.txt	1992	Scarpetta, Eduardo	Tutto il teatro : volume terzo
1954__Metastasio_Pietro__Demetrio.txt	1954	Metastasio, Pietro	Demetrio
1989__DAncona_Alessandro__I_precursori_di_Dante.txt	1989	D'Ancona, Alessandro	I precursori di Dante
1938__Rocca_Enrico__Panorama_dellarte_radiofonica.txt	1938	Rocca, Enrico	Panorama dell'arte radiofonica
1927__Cavallotti_Felice__Lea.txt	1927	Cavallotti, Felice	Lea
1922__Martini_Ferdinando__Confessioni_e_ricordi_Firenze_Granducale.txt	1922	Martini, Ferdinando	Confessioni e ricordi (Firenze Granducale)
1996__Parini_Giuseppe__Il_Giorno.txt	1996	Parini, Giuseppe	Il Giorno
1880__Nerucci_Gherardo__Sessanta_novelle_popolari_montalesi.txt	1880	Nerucci, Gherardo	Sessanta novelle popolari montalesi
1993__Foscolo_Ugo__Ultime_lettere_di_Jacopo_Ortis.txt	1993	Foscolo, Ugo	Ultime lettere di Jacopo Ortis
1757__De_Medici_Lorenzo_detto_il_Magnifico_attr__Simposio_o_I_Beoni.txt	1757	De' Medici, Lorenzo detto il Magnifico (attr.)	Simposio o I Beoni
1901__Lombroso_Cesare__Nuovi_studi_sul_Genio_I_da_Colombo_a_Manzoni.txt	1901	Lombroso, Cesare	Nuovi studi sul Genio : I (da Colombo a Manzoni)
1948__Ginzburg_Leone__Scrittori_russi.txt	1948	Ginzburg, Leone	Scrittori russi
1885__Gregorovius_Ferdinand__Lucrezia_Borgia.txt	1885	Gregorovius, Ferdinand	Lucrezia Borgia
1901__Tumiati_Domenico__Parisina.txt	1901	Tumiati, Domenico	Parisina
1879__Petrarca_Francesco__Seniles_in_italiano.txt	1879	Petrarca, Francesco	Seniles [in italiano]
1958__Slataper_Scipio__Il_mio_Carso.txt	1958	Slataper, Scipio	Il mio Carso
1932__Alighieri_Dante__Vita_nuova.txt	1932	Alighieri, Dante	Vita nuova
1955__Goldoni_Carlo__Il_geloso_avaro.txt	1955	Goldoni, Carlo	Il geloso avaro
1947__Metastasio_Pietro__Endimione.txt	1947	Metastasio, Pietro	Endimione
1823__Marino_Giovambattista__La_strage_deglinnocenti_del_cav_Marino.txt	1823	Marino, Giovambattista	La strage degl'innocenti del cav. Marino
1786__Roberti_Giovanni_Battista_17191786__Lettera_di_un_ufficiale_portoghese_ad_un_mercante_inglese.txt	1786	Roberti, Giovanni Battista <1719-1786>	Lettera di un ufficiale portoghese ad un mercante inglese
1889__Avancini_Avancinio__Novelle_lombarde.txt	1889	Avancini, Avancinio	Novelle lombarde
1907__De_Roberto_Federico__Catania.txt	1907	De Roberto, Federico	Catania
1920__Morselli_Ercole_Luigi__La_prigione_Acqua_sul_fuoco.txt	1920	Morselli, Ercole Luigi	La prigione – Acqua sul fuoco
2003__Lucini_Gian_Pietro__I_monologhi_di_Pierrot.txt	2003	Lucini, Gian Pietro	I monologhi di Pierrot
1795__Walpole_Horace__Il_castello_di_Otranto.txt	1795	Walpole, Horace	Il castello di Otranto
1989__Folengo_Teofilo__Baldus.txt	1989	Folengo, Teofilo	Baldus
1994__Pirandello_Luigi__Uno_nessuno_e_centomila.txt	1994	Pirandello, Luigi	Uno, nessuno e centomila
1960__Alberti_Leon_Battista__Epistola_consolatoria.txt	1960	Alberti, Leon Battista	Epistola consolatoria
1922__Viani_Lorenzo__Ceccardo.txt	1922	Viani, Lorenzo	Ceccardo
2010__Pirandello_Luigi__Ma_non_una_cosa_seria.txt	2010	Pirandello, Luigi	Ma non è una cosa seria
1903__DAnnunzio_Gabriele__Francesca_da_Rimini.txt	1903	D'Annunzio, Gabriele	Francesca da Rimini
1931__Bonaventura_Enzo__Sui_rapporti_tra_la_percezione_del_ritmo_e_la_circolazione_sanguigna.txt	1931	Bonaventura, Enzo	Sui rapporti tra la percezione del ritmo e la circolazione sanguigna
1895__DAnnunzio_Gabriele__Lallegoria_dellautunno.txt	1895	D'Annunzio, Gabriele	L'allegoria dell'autunno
1978__Carnevali_Emanuel__Il_primo_dio.txt	1978	Carnevali, Emanuel	Il primo dio
1955__Goldoni_Carlo__Le_nozze.txt	1955	Goldoni, Carlo	Le nozze
1993__Cucca_Francesco__Galoppate_nellIslam.txt	1993	Cucca, Francesco	Galoppate nell’Islam
2000__Morra_Isabella__Rime.txt	2000	Morra, Isabella	Rime
1879__Dossi_Carlo__La_colonia_felice_utopia_lirica.txt	1879	Dossi, Carlo	La colonia felice : utopia lirica
1936__Salgari_Emilio__Alla_conquista_della_luna.txt	1936	Salgari, Emilio	Alla conquista della luna
1900__Wundt_Wilhelm__Compendio_di_psicologia.txt	1900	Wundt, Wilhelm	Compendio di psicologia
1960__Goethe_Johann_Wolfgang_von__Faust.txt	1960	Goethe, Johann Wolfgang : von	Faust
1913__Capuana_Luigi__Eh_La_vita.txt	1913	Capuana, Luigi	Eh! La vita...
1619__Grassi_Orazio_alias_Lothario_Sarsi__Libra_astronomica_ac_philosophica_qua_Galilaei_Galilaei_opiniones_de_cometis_a_Mario_Guiducio_in_Flo.txt	1619	Grassi, Orazio (alias Lothario Sarsi)	Libra astronomica ac philosophica qua Galilaei Galilaei opiniones de cometis a Mario Guiducio in Florentina Academia expositæ, atque in lucem nuper editæ, examinantur a Lothario Sarsio Sigensano
1955__Pirandello_Luigi__Il_piacere_dellonest.txt	1955	Pirandello, Luigi	Il piacere dell'onestà
1931__Bonaventura_Enzo__Sul_valore_dellequazione_personale_negli_addetti_al_ricevimento_di_segnali_radiofonici.txt	1931	Bonaventura, Enzo	Sul valore dell’equazione personale negli addetti al ricevimento di segnali radiofonici
1920__Misasi_Nicola__In_Magna_Sila_racconti_calabresi.txt	1920	Misasi, Nicola	In Magna Sila : racconti calabresi
1864__Guerrazzi_Francesco_Domenico__Vita_di_Andrea_Doria.txt	1864	Guerrazzi, Francesco Domenico	Vita di Andrea Doria
1799__La_Boetie_Etienne_de__Discorso_di_Stefano_della_Boetie_della_schiavit_volontaria_o_il_Contra_uno.txt	1799	La Boetie, Etienne : de	Discorso di Stefano della Boetie, della schiavitù volontaria, o il Contra uno
1899__De_Giovanni_Achille__Nevrosi_e_Neurastenia.txt	1899	De Giovanni, Achille	Nevrosi e Neurastenia
1887__Carrera_Valentino__Dedica_Scarabocchio.txt	1887	Carrera, Valentino	Dedica - Scarabocchio
1876__Farina_Salvatore__Dalla_spuma_del_mare.txt	1876	Farina, Salvatore	Dalla spuma del mare
1911__Fabbri_Luigi__Lideale_anarchico.txt	1911	Fabbri, Luigi	L'ideale anarchico
1907__Wells_Herbert_George__Quando_il_dormente_si_sveglier.txt	1907	Wells, Herbert George	Quando il dormente si sveglierà
1950__Bonaventura_Enzo__La_psicoanalisi.txt	1950	Bonaventura, Enzo	La psicoanalisi
1993__Alighieri_Dante__Vita_nuova.txt	1993	Alighieri, Dante	Vita nuova
1967__Ugo_Foscolo__Dellorigine_e_dellufficio_della_letteratura_Orazione.txt	1967	Ugo Foscolo	Dell'origine e dell'ufficio della letteratura. Orazione.
1915__Benelli_Sem__Le_nozze_dei_Centauri.txt	1915	Benelli, Sem	Le nozze dei Centauri
1974__ernyevskij_Nikolaj_Gavrilovi__Che_fare.txt	1974	Černyševskij, Nikolaj Gavrilovič	Che fare?
1966__AlbertiLeon_Battista__Versione_volgare_della_Dissuasio_Valerii_di_Water_Map.txt	1966	Alberti,Leon Battista	Versione volgare della "Dissuasio Valerii" di Water Map
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_XII.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo XII
2014__Mannu_Bianca__Il_silenzio_scolora.txt	2014	Mannu, Bianca	Il silenzio scolora...
1830__Drosso_Demetrio__Ifigenia.txt	1830	Drosso, Demetrio	Ifigenia
1872__Carroll_Lewis_alias_Charles_Lutwidge_Dodg_son__Alice_nel_paese_delle_meraviglie.txt	1872	Carroll, Lewis (alias Charles Lutwidge Dodg- son)	Alice nel paese delle meraviglie
1968__Compagni_Dino__Cronica_delle_cose_occorrenti_ne_tempi_suoi.txt	1968	Compagni, Dino	Cronica delle cose occorrenti ne' tempi suoi
1995__Verga_Giovanni__Una_peccatrice.txt	1995	Verga, Giovanni	Una peccatrice
1866__Cant_Cesare__Gli_Eretici_dItalia_discorsi_storici_volume_terzo.txt	1866	Cantù, Cesare	Gli Eretici d'Italia : discorsi storici - volume terzo
1889__Sperani_Bruno_alias_Beatrice_Speraz__Nella_nebbia.txt	1889	Sperani, Bruno (alias Beatrice Speraz)	Nella nebbia
1971__Cava_Giuseppe_Beppin_da_C__Vecchia_Savona.txt	1971	Cava, Giuseppe (Beppin da Cà)	Vecchia Savona
1920__Issel_Arturo__Fra_le_nebbie_del_passato.txt	1920	Issel, Arturo	Fra le nebbie del passato
1925__Bracco_Roberto__Notte_di_neve.txt	1925	Bracco, Roberto	Notte di neve
1876__Ghislanzoni_Antonio__Racconti_politici.txt	1876	Ghislanzoni, Antonio	Racconti politici
1961__Dorso_Guido__Mussolini_alla_conquista_del_potere.txt	1961	Dorso, Guido	Mussolini alla conquista del potere
1914__Sobrero_Ascanio__Memorie_scelte_di_Ascanio_Sobrero_pubblicate.txt	1914	Sobrero, Ascanio	Memorie scelte di Ascanio Sobrero pubblicate
1941__Cremonese_Guido__La_macchina_del_destino.txt	1941	Cremonese, Guido	La macchina del destino
1924__Sfinge_Codronchi_Argeli_Eugenia__La_gaia_scienza.txt	1924	Sfinge [Codronchi Argeli, Eugenia]	La gaia scienza
1854__Amari_Michele__Storia_dei_musulmani_di_Sicilia_Volume_primo.txt	1854	Amari, Michele	Storia dei musulmani di Sicilia - Volume primo
1905__Bracco_Roberto__Il_trionfo.txt	1905	Bracco, Roberto	Il trionfo
1847__Guerrazzi_Francesco_Domenico__Scritti.txt	1847	Guerrazzi, Francesco Domenico	Scritti
1923__Oriani_Alfredo__Oro_Incenso_Mirra.txt	1923	Oriani, Alfredo	Oro, Incenso, Mirra
1913__Murri_Romolo__Il_partito_radicale_e_il_radicalismo_italiano.txt	1913	Murri, Romolo	Il partito radicale e il radicalismo italiano
1911__Lucini_Gian_Pietro__Lora_topica_di_Carlo_Dossi_saggio_di_critica_integrale.txt	1911	Lucini, Gian Pietro	L'ora topica di Carlo Dossi: saggio di critica integrale
1932__Drigo_Paola__La_signorina_Anna.txt	1932	Drigo, Paola	La signorina Anna
1917__Chiarelli_Luigi__La_maschera_e_il_volto.txt	1917	Chiarelli, Luigi	La maschera e il volto
1878__Darwin_Charles__Gli_effetti_della_fecondazione_incrociata.txt	1878	Darwin, Charles	Gli effetti della fecondazione incrociata
1910__Lagerlf_Selma__La_leggenda_di_Gsta_Berling.txt	1910	Lagerlöf, Selma	La leggenda di Gösta Berling
1921__Cavallotti_Felice__Il_libro_dei_versi.txt	1921	Cavallotti, Felice	Il libro dei versi
1955__Goldoni_Carlo__La_Pelarina.txt	1955	Goldoni, Carlo	La Pelarina
1955__Goldoni_Carlo__Il_cavaliere_di_buon_gusto.txt	1955	Goldoni, Carlo	Il cavaliere di buon gusto
1914__Bonaventura_Arnaldo__I_Bagni_di_Lucca_Coreglia_e_Barga.txt	1914	Bonaventura, Arnaldo	I Bagni di Lucca, Coreglia e Barga
1914__Autori_vari__Fiore_di_leggende_cantari_antichi_editi_e_ordinati_da_Ezio_Levi.txt	1914	Autori vari	Fiore di leggende : cantari antichi editi e ordinati da Ezio Levi,
1846__Campanella_Tommaso__Lettere_di_Tommaso_Campanella_raccolte_ed_annotate_da_Michele_Baldacchini.txt	1846	Campanella, Tommaso	Lettere di Tommaso Campanella raccolte ed annotate da Michele Baldacchini
1943__Rensi_Giuseppe__Lettere_spirituali.txt	1943	Rensi, Giuseppe	Lettere spirituali
1969__Goldoni_Carlo__Il_Campiello.txt	1969	Goldoni, Carlo	Il Campiello
1921__Di_San_Giusto_Luigi__Daniela.txt	1921	Di San Giusto, Luigi	Daniela
1925__Paolieri_Ferdinando__Novelle_agrodolci.txt	1925	Paolieri, Ferdinando	Novelle agrodolci
1833__Scin_Domenico__Elementi_di_Fisica_generale_Vol_I.txt	1833	Scinà, Domenico	Elementi di Fisica generale - Vol. I
1960__Volterra_Vito__Relazione_al_progetto_di_legge_sui_provvedimenti_per_la_ricerca_e_la_utilizzazione_delle_sostanze_ra.txt	1960	Volterra, Vito	Relazione al progetto di legge sui provvedimenti per la ricerca e la utilizzazione delle sostanze radioattive
1971__Rose_Giuseppe__Le_aporie_del_marxismo_libertario.txt	1971	Rose, Giuseppe	Le aporie del marxismo libertario
1921__Bracco_Roberto__Ad_armi_corte.txt	1921	Bracco, Roberto	Ad armi corte
1862__Boccardo_Gerolamo__Manuale_di_geografia_antica_per_la_seconda_classe_ginnasiale_conforme_ai.txt	1862	Boccardo, Gerolamo	Manuale di geografia antica per la seconda classe ginnasiale conforme ai
1975__Colletta_Pietro__Storia_del_reame_di_Napoli.txt	1975	Colletta, Pietro	Storia del reame di Napoli
1921__Arrhenius_Svante_August__Il_divenire_dei_mondi.txt	1921	Arrhenius, Svante August	Il divenire dei mondi
1992__Medici_Lorenzo_de_detto_il_Magnifico__La_Nencia_da_Barberino.txt	1992	Medici, Lorenzo: de' (detto il Magnifico)	La Nencia da Barberino
1889__Oriani_Alfredo__Fino_a_Dogali.txt	1889	Oriani, Alfredo	Fino a Dogali
1957__Cattaneo_Carlo__Esplorazione_dellIstmo_messicano.txt	1957	Cattaneo, Carlo	Esplorazione dell'Istmo messicano
1873__Barrili_Anton_Giulio__La_legge_Oppia.txt	1873	Barrili, Anton Giulio	La legge Oppia
1810__Tiraboschi_Girolamo__Storia_della_letteratura_italiana_del_cav_Abate_Girolamo_Tiraboschi_Tomo_7_Parte_2_Dallanno_MD_fino_.txt	1810	Tiraboschi, Girolamo	Storia della letteratura italiana del cav. Abate Girolamo Tiraboschi – Tomo 7. – Parte 2: Dall'anno MD. fino all'anno MDC.
